Giá,Khoảng giá min,Khoảng giá max,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Loại xe,Dung tích xe,Xuất xứ,Chênh lệch giá
13.0,13.23,15.53,Honda,Future,2004,120000,Xe số,100 - 175 cc,Nhật Bản,2.299999999999999
50.0,52.52,61.65,Honda,SH Mode,2023,5000,Tay ga,100 - 175 cc,Việt Nam,9.129999999999995
12.0,15.73,18.46,Yamaha,Exciter,2017,350000,Tay côn/Moto,100 - 175 cc,Nhật Bản,2.7300000000000004
14.0,16.31,19.15,Honda,Winner X,2019,40000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.84
1.7,3.11,3.65,SYM,Attila,2010,6000,Tay ga,100 - 175 cc,Đài Loan,0.54
11.0,6.99,8.21,Honda,Wave,2012,2000,Xe số,100 - 175 cc,Việt Nam,1.2200000000000006
3.9,3.96,4.65,SYM,Elizabeth,2010,40000,Tay ga,100 - 175 cc,Đài Loan,0.6900000000000004
8.5,9.85,11.56,Honda,Air Blade,2011,37855,Tay ga,100 - 175 cc,Thái Lan,1.7100000000000009
3.5,3.28,3.85,Suzuki,Hayate,2008,30000,Tay ga,100 - 175 cc,Nhật Bản,0.5700000000000003
4.2,7.19,8.44,Honda,Dòng khác,2002,40000,Xe số,50 - 100 cc,Trung Quốc,1.2499999999999991
20.0,16.31,19.15,Honda,Winner X,2019,25000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,2.84
11.0,9.54,11.2,Yamaha,Sirius,2019,34500,Xe số,100 - 175 cc,Việt Nam,1.6600000000000001
105.0,4.6,5.4,Honda,Dòng khác,1982,9999,Tay côn/Moto,Trên 175 cc,Nhật Bản,0.8000000000000007
5.0,4.59,5.38,Hãng khác,Dòng khác,2015,2528,Xe số,100 - 175 cc,Trung Quốc,0.79
15.5,17.41,20.44,Honda,Dream,1998,20000,Xe số,50 - 100 cc,Nhật Bản,3.030000000000001
24.0,23.25,27.29,Yamaha,Nvx,2019,20000,Tay ga,100 - 175 cc,Việt Nam,4.039999999999999
14.8,41.61,48.85,Yamaha,Exciter,2010,123456,Xe số,100 - 175 cc,Việt Nam,7.240000000000002
20.3,20.65,24.24,Honda,Sonic,2019,20000,Tay côn/Moto,100 - 175 cc,Nước khác,3.59
7.0,6.76,7.94,Honda,Wave,2011,423568,Xe số,50 - 100 cc,Đang cập nhật,1.1800000000000006
57.0,57.07,67.0,Yamaha,XSR,2022,30000,Tay côn/Moto,100 - 175 cc,Nước khác,9.93
38.8,35.85,42.08,Honda,Vario,2024,11,Tay ga,100 - 175 cc,Thái Lan,6.229999999999997
90.0,57.96,68.03,Honda,SH,2018,26818,Tay ga,100 - 175 cc,Việt Nam,10.07
36.0,40.54,47.59,Honda,Vario,2018,39000,Tay ga,100 - 175 cc,Thái Lan,7.050000000000004
48.5,41.69,48.94,Piaggio,Vespa,2019,43000,Tay ga,100 - 175 cc,Việt Nam,7.25
5.0,6.3,7.4,SYM,Galaxy,2018,55000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,1.1000000000000005
7.89,7.9,9.27,Yamaha,Sirius,2016,66191,Xe số,100 - 175 cc,Việt Nam,1.3699999999999992
10.0,16.76,19.67,Yamaha,Exciter,2018,120000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.91
35.0,38.82,45.57,Honda,SH,2015,66000,Tay ga,100 - 175 cc,Việt Nam,6.75
35.5,21.96,25.78,Honda,Air Blade,2018,38000,Tay ga,100 - 175 cc,Việt Nam,3.8200000000000003
44.0,36.61,42.98,Piaggio,Vespa,2018,32000,Tay ga,100 - 175 cc,Việt Nam,6.369999999999997
40.0,34.36,40.34,Piaggio,Vespa,2017,50000,Tay ga,100 - 175 cc,Việt Nam,5.980000000000004
34.5,30.2,35.45,Honda,Vario,2019,29000,Tay ga,100 - 175 cc,Đang cập nhật,5.2500000000000036
49.0,41.61,48.85,Yamaha,Exciter,2010,30000,Tay côn/Moto,100 - 175 cc,Nhật Bản,7.240000000000002
5.0,13.61,15.98,Yamaha,Exciter,2014,77777,Tay côn/Moto,100 - 175 cc,Việt Nam,2.370000000000001
17.0,17.47,20.51,Honda,Vision,2017,25536,Tay ga,100 - 175 cc,Việt Nam,3.0400000000000027
25.0,15.95,18.72,Honda,Wave,2024,29000,Xe số,100 - 175 cc,Đang cập nhật,2.7699999999999996
12.5,15.19,17.83,Honda,Air Blade,2014,100000,Tay ga,100 - 175 cc,Việt Nam,2.639999999999999
72.0,69.0,81.0,Hãng khác,SR GT 200,2022,10000,Tay ga,100 - 175 cc,Đang cập nhật,12.0
11.0,10.4,12.2,Honda,Wave,2018,50000,Xe số,100 - 175 cc,Nhật Bản,1.799999999999999
26.5,26.21,30.77,Yamaha,PG-1,2024,8000,Tay côn/Moto,100 - 175 cc,Nhật Bản,4.559999999999999
35.0,14.53,17.05,Honda,Rebel,1987,210000,Tay côn/Moto,Trên 175 cc,Nhật Bản,2.5200000000000014
15.0,15.55,18.25,Honda,Winner,2019,86000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.6999999999999993
17.5,14.49,17.01,Honda,Winner,2018,27000,Tay côn/Moto,100 - 175 cc,Nhật Bản,2.5200000000000014
10.0,13.66,16.04,Yamaha,Exciter,2012,12345,Tay côn/Moto,100 - 175 cc,Nước khác,2.379999999999999
11.0,14.53,17.05,Yamaha,Exciter,2013,100000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.5200000000000014
6.0,7.25,8.51,Suzuki,Axelo,2017,0,Xe số,Trên 175 cc,Nhật Bản,1.2599999999999998
11.0,9.06,10.64,Honda,Air Blade,2012,35,Tay ga,100 - 175 cc,Việt Nam,1.58
8.0,9.51,11.16,Honda,Blade,2017,44444,Xe số,100 - 175 cc,Việt Nam,1.6500000000000004
25.5,24.85,29.17,Honda,Winner X,2023,16200,Tay côn/Moto,Trên 175 cc,Nhật Bản,4.32
12.5,10.9,12.8,Honda,Vision,2013,20000,Tay ga,100 - 175 cc,Việt Nam,1.9000000000000004
20.0,23.44,27.52,Honda,Winner X,2022,22000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,4.079999999999998
11.0,14.53,17.05,Honda,MSX 125,2012,275000,Tay ga,50 - 100 cc,Việt Nam,2.5200000000000014
4.5,7.02,8.24,Honda,Cub,1981,12345,Xe số,Dưới 50 cc,Nhật Bản,1.2200000000000006
3.3,6.76,7.94,Honda,Wave,2011,123456,Xe số,100 - 175 cc,Việt Nam,1.1800000000000006
19.2,17.23,20.23,Yamaha,Janus,2022,180000,Tay ga,100 - 175 cc,Việt Nam,3.0
4.7,4.65,5.45,Hãng khác,Dòng khác,2014,123456,Xe số,100 - 175 cc,Hàn Quốc,0.7999999999999998
8.0,6.48,7.61,Yamaha,Sirius,2010,999999,Xe số,100 - 175 cc,Đang cập nhật,1.13
9.8,8.92,10.47,Honda,Cub,1996,999,Xe số,Dưới 50 cc,Việt Nam,1.5500000000000007
5.2,5.23,6.14,Yamaha,Nouvo,2014,10000,Tay ga,100 - 175 cc,Việt Nam,0.9099999999999993
7.9,6.84,8.03,Piaggio,Liberty,2012,30000,Tay ga,100 - 175 cc,Nước khác,1.1899999999999995
15.5,9.85,11.56,Honda,Air Blade,2011,29000,Tay ga,100 - 175 cc,Việt Nam,1.7100000000000009
6.7,7.57,8.89,Honda,Air Blade,2008,123456,Tay ga,100 - 175 cc,Việt Nam,1.3200000000000003
1.0,7.87,9.24,Honda,Cub,2009,100000,Xe số,50 - 100 cc,Nhật Bản,1.37
12.0,11.97,14.05,Hãng khác,Dòng khác,2023,10000,Tay ga,Dưới 50 cc,Đang cập nhật,2.08
5.5,6.78,7.96,Honda,Wave,2009,55000,Xe số,100 - 175 cc,Nhật Bản,1.1799999999999997
18.0,20.04,23.53,Honda,Air Blade,2016,120000,Tay ga,100 - 175 cc,Nhật Bản,3.490000000000002
9.0,6.13,7.2,Yamaha,Nouvo,2013,89000,Tay ga,100 - 175 cc,Việt Nam,1.0700000000000003
80.0,14.53,17.05,Hãng khác,Dòng khác,1986,5474,Tay côn/Moto,Không biết rõ,Nhật Bản,2.5200000000000014
13.5,15.97,18.75,Honda,Air Blade,2015,123456,Tay ga,100 - 175 cc,Việt Nam,2.7799999999999994
4.6,5.89,6.92,Yamaha,Mio,2010,123456,Tay ga,100 - 175 cc,Việt Nam,1.0300000000000002
6.7,6.77,7.94,Honda,Wave,2008,0,Xe số,100 - 175 cc,Nhật Bản,1.1700000000000008
11.5,10.9,12.8,Honda,Vision,2013,10000,Tay ga,50 - 100 cc,Nhật Bản,1.9000000000000004
8.0,26.52,31.14,Honda,Future,2009,74000,Xe số,100 - 175 cc,Việt Nam,4.620000000000001
230.0,119.51,140.29,Suzuki,Sport / Xipo,1998,0,Tay côn/Moto,100 - 175 cc,Đang cập nhật,20.779999999999987
10.5,7.62,8.94,Yamaha,Nouvo,2015,9000,Tay ga,100 - 175 cc,Nhật Bản,1.3199999999999994
13.5,14.49,17.01,Honda,Winner,2018,3500,Tay côn/Moto,100 - 175 cc,Việt Nam,2.5200000000000014
30.0,32.03,37.61,Honda,Vario,2021,16000,Tay ga,100 - 175 cc,Nước khác,5.579999999999998
10.7,10.4,12.2,Honda,Wave,2018,50000,Xe số,100 - 175 cc,Việt Nam,1.799999999999999
33.5,36.71,43.1,Honda,Air Blade,2023,16000,Tay ga,100 - 175 cc,Việt Nam,6.390000000000001
23.0,21.96,25.78,Honda,Air Blade,2018,65000,Tay ga,100 - 175 cc,Đang cập nhật,3.8200000000000003
89.0,14.53,17.05,Hãng khác,Z1000,2012,123456,Tay côn/Moto,Trên 175 cc,Nhật Bản,2.5200000000000014
3.2,18.09,21.23,Honda,Wave,2000,86532,Xe số,50 - 100 cc,Việt Nam,3.1400000000000006
8.6,1.23,1.44,Hãng khác,Dòng khác,2000,30000,Tay côn/Moto,100 - 175 cc,Nhật Bản,0.20999999999999996
6.9,6.75,7.93,Yamaha,Jupiter,2014,0,Xe số,100 - 175 cc,Nhật Bản,1.1799999999999997
2.5,5.94,6.97,Honda,Wave,2010,6000,Xe số,100 - 175 cc,Trung Quốc,1.0299999999999994
6.8,13.97,16.4,Honda,Dream,1996,12345,Xe số,50 - 100 cc,Đang cập nhật,2.429999999999998
11.2,8.66,10.17,Honda,Air Blade,2009,9999,Tay ga,100 - 175 cc,Nhật Bản,1.5099999999999998
15.7,14.31,16.8,Honda,Wave,2022,12150,Xe số,100 - 175 cc,Đang cập nhật,2.49
650.0,46.96,55.13,Honda,SH,2013,5555,Tay ga,100 - 175 cc,Đang cập nhật,8.170000000000002
3.5,4.37,5.13,Hãng khác,Dòng khác,2007,40000,Xe số,100 - 175 cc,Trung Quốc,0.7599999999999998
2.7,5.94,6.97,Honda,Wave,2010,60000,Xe số,100 - 175 cc,Trung Quốc,1.0299999999999994
45.0,41.69,48.94,Piaggio,Vespa,2019,20000,Tay ga,100 - 175 cc,Việt Nam,7.25
20.0,20.65,24.24,Honda,Sonic,2019,30000,Tay côn/Moto,100 - 175 cc,Nước khác,3.59
6.5,6.13,7.2,Yamaha,Nouvo,2013,99999,Tay ga,100 - 175 cc,Đang cập nhật,1.0700000000000003
13.0,13.84,16.25,Yamaha,Janus,2018,32000,Tay ga,100 - 175 cc,Việt Nam,2.41
6.6,8.66,10.17,Honda,Air Blade,2009,123456,Tay ga,100 - 175 cc,Việt Nam,1.5099999999999998
9.8,11.74,13.78,Honda,Wave,2004,100000,Xe số,50 - 100 cc,Việt Nam,2.039999999999999
28.0,24.85,29.17,Honda,Winner X,2023,15,Tay côn/Moto,100 - 175 cc,Đang cập nhật,4.32
47.0,36.61,42.98,Piaggio,Vespa,2018,8500,Tay ga,100 - 175 cc,Nước khác,6.369999999999997
10.3,10.29,12.08,Yamaha,Sirius,2021,21000,Xe số,100 - 175 cc,Đang cập nhật,1.790000000000001
2.6,3.51,4.12,Suzuki,Hayate,2009,800000,Tay ga,100 - 175 cc,Nhật Bản,0.6100000000000003
10.5,7.06,8.28,Honda,Air Blade,2007,770000,Tay ga,100 - 175 cc,Việt Nam,1.2199999999999998
8.7,21.0,24.66,Honda,Air Blade,2017,590000,Xe số,100 - 175 cc,Việt Nam,3.66
37.0,36.13,42.41,Honda,SH Mode,2018,3700,Tay ga,100 - 175 cc,Đang cập nhật,6.279999999999994
12.0,9.45,11.1,Yamaha,Luvias,2016,60000,Tay ga,100 - 175 cc,Việt Nam,1.6500000000000004
15.0,8.66,10.17,Honda,Air Blade,2009,35000,Tay ga,100 - 175 cc,Việt Nam,1.5099999999999998
10.5,12.64,14.84,Honda,Air Blade,2010,100000,Tay ga,100 - 175 cc,Việt Nam,2.1999999999999993
7.3,7.97,9.36,Honda,Wave,2014,60000,Xe số,100 - 175 cc,Việt Nam,1.3899999999999997
44.9,34.82,40.88,Hãng khác,W175,2019,4329,Tay côn/Moto,Trên 175 cc,Đang cập nhật,6.060000000000002
13.5,15.19,17.83,Honda,Air Blade,2014,1234,Tay ga,100 - 175 cc,Nhật Bản,2.639999999999999
15.5,15.19,17.83,Honda,Air Blade,2014,180000,Tay ga,100 - 175 cc,Việt Nam,2.639999999999999
2.2,4.59,5.38,Hãng khác,Dòng khác,2015,2000,Xe số,50 - 100 cc,Trung Quốc,0.79
35.0,141.0,165.52,Yamaha,Dòng khác,2024,0,Tay côn/Moto,Trên 175 cc,Đang cập nhật,24.52000000000001
27.0,8.71,10.22,Honda,Dòng khác,2009,40000,Tay côn/Moto,Trên 175 cc,Nhật Bản,1.5099999999999998
33.0,62.93,73.87,Yamaha,YAZ,2019,21000,Tay côn/Moto,100 - 175 cc,Nước khác,10.940000000000005
4.6,10.24,12.02,Honda,Wave,2005,250000,Xe số,50 - 100 cc,Đài Loan,1.7799999999999994
7.0,22.62,26.56,Yamaha,Exciter,2020,0,Xe số,50 - 100 cc,Trung Quốc,3.9399999999999977
40.0,39.17,45.99,Honda,CBR,2022,2450,Tay côn/Moto,100 - 175 cc,Nước khác,6.82
10.7,15.19,17.83,Honda,Air Blade,2014,48000,Tay ga,100 - 175 cc,Nhật Bản,2.639999999999999
11.5,8.63,10.13,Suzuki,Raider,2016,400000,Tay côn/Moto,100 - 175 cc,Việt Nam,1.5
1.2,4.31,5.05,SYM,Attila,2013,6000,Tay ga,100 - 175 cc,Đài Loan,0.7400000000000002
28.8,19.81,23.26,Yamaha,Exciter,2019,260000,Tay côn/Moto,100 - 175 cc,Việt Nam,3.450000000000003
48.0,24.18,28.39,Honda,SH,2005,40000,Tay ga,100 - 175 cc,Đang cập nhật,4.210000000000001
7.0,9.49,11.14,Honda,Spacy,2006,1000,Tay ga,100 - 175 cc,Nhật Bản,1.6500000000000004
28.0,25.54,29.98,Honda,Future,2010,90000,Xe số,100 - 175 cc,Việt Nam,4.440000000000001
9.0,8.28,9.72,Yamaha,Sirius,2017,58000,Xe số,100 - 175 cc,Nhật Bản,1.4400000000000013
16.0,15.97,18.75,Honda,Air Blade,2015,100000,Tay ga,100 - 175 cc,Việt Nam,2.7799999999999994
13.5,13.66,16.04,Yamaha,Exciter,2012,20000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.379999999999999
38.0,74.3,87.23,Honda,SH,2022,123456,Tay ga,100 - 175 cc,Việt Nam,12.930000000000007
22.5,19.23,22.57,Hãng khác,Z125,2016,160000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,3.34
40.0,36.13,42.41,Honda,SH Mode,2018,80000,Tay ga,100 - 175 cc,Việt Nam,6.279999999999994
6.0,6.3,7.39,Yamaha,Sirius,2009,50000,Xe số,50 - 100 cc,Nhật Bản,1.0899999999999999
1.5,6.93,8.14,Yamaha,Sirius,2015,48000,Xe số,50 - 100 cc,Trung Quốc,1.2100000000000009
200.0,14.53,17.05,Hãng khác,Hypermotard,2024,38000,Tay côn/Moto,Trên 175 cc,Đang cập nhật,2.5200000000000014
188.0,172.31,202.28,Hãng khác,Z1000,2016,30000,Tay côn/Moto,Trên 175 cc,Đang cập nhật,29.97
26.5,21.0,24.66,Honda,Air Blade,2017,123459,Tay ga,100 - 175 cc,Đang cập nhật,3.66
27.5,24.1,28.29,Honda,Air Blade,2019,29000,Tay ga,100 - 175 cc,Đang cập nhật,4.189999999999998
2.5,4.14,4.86,Honda,SCR,2006,40000,Tay ga,100 - 175 cc,Nhật Bản,0.7200000000000006
6.5,7.57,8.89,Honda,Air Blade,2008,6000,Tay ga,100 - 175 cc,Nhật Bản,1.3200000000000003
8.0,9.06,10.64,Honda,Air Blade,2012,100000,Tay ga,100 - 175 cc,Việt Nam,1.58
6.0,6.77,7.94,Honda,Wave,2008,20000,Xe số,50 - 100 cc,Nhật Bản,1.1700000000000008
12.5,9.54,11.2,Honda,Wave,2016,98000,Xe số,100 - 175 cc,Việt Nam,1.6600000000000001
58.0,38.82,45.57,Honda,SH,2015,18000,Tay ga,100 - 175 cc,Việt Nam,6.75
7.0,11.94,14.02,Honda,Dòng khác,2001,12851,Xe số,50 - 100 cc,Trung Quốc,2.08
6.5,5.72,6.72,Piaggio,Vespa,2008,10000,Tay ga,100 - 175 cc,Đang cập nhật,1.0
125.0,115.38,135.44,Hãng khác,Scrambler,2016,44000,Tay côn/Moto,Trên 175 cc,Đang cập nhật,20.060000000000002
11.3,10.4,12.2,Honda,Wave,2018,50000,Xe số,100 - 175 cc,Việt Nam,1.799999999999999
42.0,38.1,44.72,Honda,Air Blade,2024,1600,Tay ga,100 - 175 cc,Việt Nam,6.619999999999997
68.2,57.96,68.03,Honda,SH,2018,50000,Tay ga,100 - 175 cc,Nhật Bản,10.07
34.0,14.53,17.05,Hãng khác,Duke 200,2020,330000,Tay côn/Moto,Trên 175 cc,Nước khác,2.5200000000000014
15.0,11.59,13.61,Honda,Dòng khác,1995,20000,Xe số,100 - 175 cc,Nước khác,2.0199999999999996
7.5,6.16,7.23,Hãng khác,Dòng khác,2012,30000,Tay côn/Moto,100 - 175 cc,Nước khác,1.0700000000000003
17.5,12.53,14.71,Honda,Dylan,2007,35000,Tay ga,100 - 175 cc,Nhật Bản,2.1800000000000015
5.3,6.13,7.2,Yamaha,Nouvo,2013,57000,Tay ga,100 - 175 cc,Nhật Bản,1.0700000000000003
5.2,19.71,23.13,Yamaha,Mio,2024,90000,Tay ga,100 - 175 cc,Nhật Bản,3.419999999999998
16.5,15.73,18.46,Yamaha,Exciter,2017,92000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.7300000000000004
6.8,6.48,7.61,Yamaha,Sirius,2010,10000,Xe số,100 - 175 cc,Nhật Bản,1.13
6.5,6.88,8.07,Honda,Click,2008,123456,Tay ga,100 - 175 cc,Việt Nam,1.1900000000000004
1.5,3.01,3.54,Yamaha,Nouvo,2006,10000,Tay ga,100 - 175 cc,Việt Nam,0.5300000000000002
5.7,4.99,5.86,Yamaha,Taurus,2009,70000,Xe số,100 - 175 cc,Việt Nam,0.8700000000000001
5.7,4.99,5.86,Yamaha,Taurus,2009,60000,Xe số,100 - 175 cc,Đang cập nhật,0.8700000000000001
30.5,28.44,33.39,Yamaha,Exciter,2022,36,Tay côn/Moto,100 - 175 cc,Việt Nam,4.949999999999999
13.5,15.9,18.67,Honda,Dream,1997,10000,Xe số,100 - 175 cc,Nhật Bản,2.7700000000000014
12.5,9.51,11.16,Honda,Blade,2017,40000,Xe số,100 - 175 cc,Việt Nam,1.6500000000000004
77.0,70.02,82.2,Honda,SH,2021,18000,Tay ga,100 - 175 cc,Đang cập nhật,12.180000000000007
23.0,19.94,23.41,Yamaha,Janus,2023,12000,Tay ga,100 - 175 cc,Việt Nam,3.469999999999999
250.0,39.46,46.33,Suzuki,Sport / Xipo,2000,36000,Xe số,100 - 175 cc,Nhật Bản,6.869999999999997
19.5,18.56,21.79,Honda,Vision,2018,19000,Tay ga,100 - 175 cc,Việt Nam,3.2300000000000004
8.4,6.93,8.14,Yamaha,Sirius,2015,164530,Xe số,100 - 175 cc,Đang cập nhật,1.2100000000000009
10.2,7.27,8.53,Piaggio,Liberty,2013,54000,Tay ga,100 - 175 cc,Đang cập nhật,1.2599999999999998
13.0,13.65,16.03,Honda,Wave,2021,18000,Xe số,100 - 175 cc,Việt Nam,2.380000000000001
14.0,14.31,16.8,Honda,Wave,2022,15000,Xe số,100 - 175 cc,Đang cập nhật,2.49
68.0,62.96,73.91,Yamaha,XSR,2024,5300,Tay côn/Moto,100 - 175 cc,Nước khác,10.949999999999996
6.8,11.87,13.94,Honda,Dream,2001,200000,Xe số,50 - 100 cc,Nước khác,2.0700000000000003
20.0,21.96,25.78,Honda,Air Blade,2018,55000,Tay ga,100 - 175 cc,Việt Nam,3.8200000000000003
15.0,3.96,4.64,SYM,Elizabeth,2016,40000,Tay ga,100 - 175 cc,Đài Loan,0.6799999999999997
23.0,22.62,26.56,Yamaha,Exciter,2020,18000,Tay côn/Moto,100 - 175 cc,Việt Nam,3.9399999999999977
3.2,6.74,7.91,Honda,Citi,2001,20000,Xe số,50 - 100 cc,Nhật Bản,1.17
10.0,10.77,12.65,Yamaha,Janus,2016,45000,Tay ga,100 - 175 cc,Việt Nam,1.8800000000000008
4.8,3.77,4.42,Hãng khác,Dòng khác,2001,30000,Xe số,50 - 100 cc,Trung Quốc,0.6499999999999999
4.7,5.12,6.01,Yamaha,Jupiter,2003,200000,Xe số,100 - 175 cc,Việt Nam,0.8899999999999997
26.0,26.85,31.52,Yamaha,Dòng khác,2019,23000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,4.669999999999998
14.5,13.6,15.96,Honda,Air Blade,2013,1230,Tay ga,100 - 175 cc,Nhật Bản,2.360000000000001
8.0,10.74,12.6,Honda,Dream,2003,100000,Xe số,50 - 100 cc,Việt Nam,1.8599999999999994
8.5,14.15,16.61,Honda,Future,2000,0,Xe số,100 - 175 cc,Việt Nam,2.459999999999999
13.5,13.9,16.32,Honda,Future,2016,20000,Xe số,100 - 175 cc,Nhật Bản,2.42
36.5,31.97,37.53,Honda,Vario,2020,28000,Tay ga,100 - 175 cc,Nước khác,5.560000000000002
21.0,21.96,25.78,Honda,Air Blade,2018,150000,Tay ga,100 - 175 cc,Đang cập nhật,3.8200000000000003
12.0,6.5,7.63,Yamaha,Nouvo,2017,46000,Tay ga,100 - 175 cc,Việt Nam,1.13
4.0,6.23,7.31,Yamaha,Jupiter,2010,50000,Xe số,100 - 175 cc,Đang cập nhật,1.0799999999999992
3.6,3.76,4.41,Hãng khác,Dòng khác,2000,40000,Xe số,100 - 175 cc,Trung Quốc,0.6500000000000004
9.3,9.06,10.64,Honda,Air Blade,2012,0,Tay ga,100 - 175 cc,Nhật Bản,1.58
16.0,16.43,19.29,Honda,Winner,2020,50000,Tay côn/Moto,100 - 175 cc,Việt Nam,2.8599999999999994
2.0,9.94,11.67,Hãng khác,Dòng khác,2025,600000,Xe số,50 - 100 cc,Đài Loan,1.7300000000000004
17.5,16.87,19.8,Honda,PCX,2012,100,Tay ga,100 - 175 cc,Nhật Bản,2.9299999999999997
70.0,45.34,53.22,Piaggio,Vespa,2022,5600,Tay ga,100 - 175 cc,Việt Nam,7.8799999999999955
13.5,9.86,11.57,Yamaha,Sirius,2020,100000,Xe số,100 - 175 cc,Việt Nam,1.7100000000000009
0.00025,140.94,165.46,Honda,CB,2023,1230,Tay côn/Moto,Trên 175 cc,Đang cập nhật,24.52000000000001
85.0,77.17,90.59,Honda,SH,2025,1,Tay ga,100 - 175 cc,Việt Nam,13.420000000000002
5.9,8.66,10.17,Honda,Air Blade,2009,12356,Tay ga,100 - 175 cc,Việt Nam,1.5099999999999998
4.9,4.21,4.94,Suzuki,Hayate,2012,0,Tay ga,100 - 175 cc,Nhật Bản,0.7300000000000004
37.0,29.9,35.1,Honda,Air Blade,2020,8000,Tay ga,100 - 175 cc,Việt Nam,5.200000000000003
3.0,5.94,6.97,Honda,Wave,2010,0,Xe số,100 - 175 cc,Việt Nam,1.0299999999999994
12.5,9.85,11.56,Honda,Air Blade,2011,168000,Tay ga,100 - 175 cc,Việt Nam,1.7100000000000009
36.0,29.9,35.1,Honda,Air Blade,2020,8000,Tay ga,100 - 175 cc,Việt Nam,5.200000000000003
21.0,11.74,13.78,Honda,Wave,2004,56789,Xe số,100 - 175 cc,Nhật Bản,2.039999999999999
1.95,8.35,9.8,Yamaha,Nouvo,2016,50,Tay ga,100 - 175 cc,Việt Nam,1.450000000000001
41.0,36.61,42.98,Piaggio,Vespa,2018,42000,Tay ga,100 - 175 cc,Việt Nam,6.369999999999997
205.0,109.65,128.72,Honda,SH,2012,35000,Tay ga,100 - 175 cc,Việt Nam,19.069999999999993
60.0,56.43,66.25,Yamaha,XSR,2020,34000,Tay côn/Moto,100 - 175 cc,Nước khác,9.82
115.0,70.02,82.2,Honda,SH,2021,11000,Tay ga,Trên 175 cc,Đang cập nhật,12.180000000000007
7.0,7.16,8.41,Suzuki,Axelo,2015,61000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,1.25
30.0,32.66,38.34,Suzuki,Satria,2024,3000,Tay côn/Moto,100 - 175 cc,Việt Nam,5.680000000000007
4.5,7.08,8.32,Suzuki,Xbike,2011,8000,Xe số,100 - 175 cc,Nhật Bản,1.2400000000000002
26.0,24.11,28.3,Honda,Lead,2019,13320,Tay ga,100 - 175 cc,Việt Nam,4.190000000000001
16.8,15.43,18.12,Honda,Dream,1999,1000,Xe số,100 - 175 cc,Hàn Quốc,2.6900000000000013
8.5,7.1,8.34,Yamaha,Jupiter,2009,56000,Xe số,100 - 175 cc,Việt Nam,1.2400000000000002
8.0,38.18,44.82,Honda,Cub,2023,16383,Xe số,Dưới 50 cc,Đang cập nhật,6.640000000000001
3.5,5.04,5.92,Yamaha,Nouvo,2012,50,Tay ga,100 - 175 cc,Việt Nam,0.8799999999999999
4.8,4.16,4.89,Yamaha,Nouvo,2011,56789,Tay ga,100 - 175 cc,Nhật Bản,0.7299999999999995
15.8,9.85,11.56,Honda,Air Blade,2011,54000,Tay ga,50 - 100 cc,Việt Nam,1.7100000000000009
10.0,13.66,16.04,Yamaha,Exciter,2012,34000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,2.379999999999999
10.5,13.66,16.04,Yamaha,Exciter,2012,34000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,2.379999999999999
9.8,8.76,10.28,Honda,Cub,1986,99999,Xe số,Dưới 50 cc,Nhật Bản,1.5199999999999996
23.0,20.1,23.6,Suzuki,Raider,2020,10000,Tay côn/Moto,100 - 175 cc,Nước khác,3.5
16.8,20.04,23.53,Honda,Air Blade,2016,15000,Tay ga,100 - 175 cc,Việt Nam,3.490000000000002
26.5,24.85,29.17,Honda,Winner X,2023,9000,Tay côn/Moto,100 - 175 cc,Đang cập nhật,4.32
3.0,5.04,5.92,Yamaha,Nouvo,2012,100000,Tay ga,50 - 100 cc,Việt Nam,0.8799999999999999
17.5,15.31,17.98,Honda,Lead,2014,67950,Tay ga,100 - 175 cc,Việt Nam,2.67
6.0,7.87,9.24,Honda,Lead,2012,90000,Tay ga,100 - 175 cc,Việt Nam,1.37
6.8,19.12,22.45,Yamaha,Mio,2025,0,Tay ga,100 - 175 cc,Nước khác,3.3299999999999983
28.0,26.38,30.97,Suzuki,GSX,2019,6900,Tay côn/Moto,100 - 175 cc,Nước khác,4.59
52.0,26.52,31.14,Honda,Future,2009,84000,Xe số,100 - 175 cc,Việt Nam,4.620000000000001
8.0,8.93,10.49,Yamaha,Sirius,2018,0,Xe số,100 - 175 cc,Việt Nam,1.5600000000000005
13.5,13.75,16.14,Honda,Winner,2017,99999,Tay côn/Moto,100 - 175 cc,Việt Nam,2.3900000000000006
7.8,11.35,13.32,Honda,Cub,1993,40000,Xe số,50 - 100 cc,Nhật Bản,1.9700000000000006
